id,execution_date,sku,ds,yhat,yhat_lower,yhat_upper,model_version,created_at
51cb7696-7199-4bfa-9b4d-e7fa933ecaa2,2026-02-21,SKU-003,2026-09-16,341,0,888,prophet-v2.0,2026-02-21 15:43:38.495505+00
52a4b694-7b88-40d5-a85c-d51d645be45d,2026-02-21,SKU-003,2026-02-15,387,0,907,prophet-v2.0,2026-02-21 15:43:38.495505+00
52a73d04-347f-4dd4-8612-c703e0ab886e,2026-02-21,SKU-002,2026-03-12,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
52b54ff6-6059-4206-9a54-227e5c387949,2026-02-21,SKU-002,2026-03-08,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
52f842c3-6644-4608-9abe-81912945ea58,2026-02-21,SKU-001,2026-04-23,192,88,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
531932a6-dc52-440d-a6f4-ef9231a7890b,2026-02-21,SKU-003,2026-01-09,4,0,544,prophet-v2.0,2026-02-21 15:43:38.495505+00
5486d632-0e5f-46ff-9a2d-8ec932cb85e9,2026-02-21,SKU-002,2026-10-10,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
54a72250-bf1c-4b3b-bf1a-c17a4213a118,2026-02-21,SKU-003,2026-04-04,280,0,774,prophet-v2.0,2026-02-21 15:43:38.495505+00
54f55732-8f49-4a1e-8abd-37f514fd8cb5,2026-02-21,SKU-001,2026-07-05,199,100,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
54f69b40-aabe-45ce-a898-032c1c5ebdf9,2026-02-21,SKU-003,2026-04-26,346,0,862,prophet-v2.0,2026-02-21 15:43:38.495505+00
550305fd-0167-44f9-9c40-3f8840b0eba5,2026-02-21,SKU-002,2026-10-01,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
55c4ad7e-2a83-46cd-82cc-0ba3f24b1877,2026-02-21,SKU-003,2026-04-03,297,0,817,prophet-v2.0,2026-02-21 15:43:38.495505+00
55cd77df-8a67-4dd5-9106-29bc111c57eb,2026-02-21,SKU-001,2026-07-04,196,88,299,prophet-v2.0,2026-02-21 15:43:38.13395+00
55e2359b-608c-4179-82ba-910473f28d4e,2026-02-21,SKU-001,2026-04-28,191,90,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
55e771cb-d6e0-40cd-b0f1-cde20981a35f,2026-02-21,SKU-003,2026-04-13,273,0,827,prophet-v2.0,2026-02-21 15:43:38.495505+00
55f3c20a-9a2b-4fac-9b19-9f125008a660,2026-02-21,SKU-003,2026-10-27,61,0,593,prophet-v2.0,2026-02-21 15:43:38.659496+00
56113b5e-5ab8-4257-9612-567de71ffcb5,2026-02-21,SKU-003,2026-07-09,466,0,963,prophet-v2.0,2026-02-21 15:43:38.495505+00
564dd7d7-4056-40e9-bff0-3d0536290449,2026-02-21,SKU-003,2026-12-18,0,0,438,prophet-v2.0,2026-02-21 15:43:38.659496+00
569865a6-870e-4c6b-9781-e8806c03c509,2026-02-21,SKU-002,2026-07-30,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
5719b6b6-6463-418e-bbad-355994900270,2026-02-21,SKU-003,2026-10-13,98,0,595,prophet-v2.0,2026-02-21 15:43:38.659496+00
57ced466-cf33-412c-aabb-bfd5a0480743,2026-02-21,SKU-003,2026-05-02,396,0,910,prophet-v2.0,2026-02-21 15:43:38.495505+00
57f45963-53f0-4208-96cf-96150cec78a8,2026-02-21,SKU-003,2026-03-02,144,0,701,prophet-v2.0,2026-02-21 15:43:38.495505+00
58127184-8c74-416d-8ee4-8261bdb7253c,2026-02-21,SKU-002,2026-02-05,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
58af3c62-e66b-4794-9304-af02f24139b2,2026-02-21,SKU-002,2026-12-04,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
58f6e68b-2609-42ac-9646-408284b2487e,2026-02-21,SKU-001,2026-03-11,185,86,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
5937765e-0879-4b27-8c79-a3e66006b5d6,2026-02-21,SKU-001,2026-07-25,179,76,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
59aafbd1-63d3-4045-9ec5-2e2f28c0b450,2026-02-21,SKU-002,2026-10-22,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
59d60ec1-b201-452c-b391-57c5d1a2c2e5,2026-02-21,SKU-003,2026-04-30,394,0,948,prophet-v2.0,2026-02-21 15:43:38.495505+00
59de051d-3459-4c31-a06e-034061a2d1d4,2026-02-21,SKU-003,2026-06-13,475,0,993,prophet-v2.0,2026-02-21 15:43:38.495505+00
5a1c9a73-1872-4fd5-aba0-3305ac1ae30f,2026-02-21,SKU-003,2026-10-30,57,0,575,prophet-v2.0,2026-02-21 15:43:38.659496+00
5a6421c1-e168-4326-8be6-03f8bc65fec4,2026-02-21,SKU-001,2026-01-18,203,106,305,prophet-v2.0,2026-02-21 15:43:38.13395+00
5aa7c00f-2e18-4353-93a7-3e652ef4f815,2026-02-21,SKU-003,2026-04-06,272,0,775,prophet-v2.0,2026-02-21 15:43:38.495505+00
5acfb7bf-34c0-4dbe-8222-ad8b0d19ed69,2026-02-21,SKU-003,2026-07-05,441,0,950,prophet-v2.0,2026-02-21 15:43:38.495505+00
5ae9f715-4206-4f7f-bf8d-0b4b6495caad,2026-02-21,SKU-002,2026-10-06,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
5b1a3660-728f-4169-84de-ac846f635327,2026-02-21,SKU-001,2026-02-05,198,100,302,prophet-v2.0,2026-02-21 15:43:38.13395+00
5b3456d1-ace3-4cf3-958c-f00b56dec4fb,2026-02-21,SKU-003,2026-09-03,287,0,796,prophet-v2.0,2026-02-21 15:43:38.495505+00
5b53b0ad-6482-45a8-91da-b551804f186c,2026-02-21,SKU-001,2026-03-17,189,97,289,prophet-v2.0,2026-02-21 15:43:38.13395+00
5bbe0642-7c10-4e83-ba87-79796a5189c5,2026-02-21,SKU-003,2026-01-22,0,0,423,prophet-v2.0,2026-02-21 15:43:38.495505+00
5be6ed2c-1568-4691-af52-190e0aeae093,2026-02-21,SKU-002,2026-10-26,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
5c2fb283-26e4-4477-a328-e3c7d2047d94,2026-02-21,SKU-001,2026-07-08,182,79,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
5c3dd305-763c-4cd5-bce5-23c25ed73ff7,2026-02-21,SKU-003,2026-11-02,23,0,523,prophet-v2.0,2026-02-21 15:43:38.659496+00
5c468218-f871-4513-a081-1f93345a9a85,2026-02-21,SKU-001,2026-07-07,184,87,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
5ce67bb5-0ecf-4f5c-91f9-0665b7a83db0,2026-02-21,SKU-003,2026-10-25,68,0,570,prophet-v2.0,2026-02-21 15:43:38.659496+00
5d130ec7-89ef-4390-9f22-02b400c77e9d,2026-02-21,SKU-002,2026-10-28,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
5d42515c-2358-4294-8c61-1c7b07897d63,2026-02-21,SKU-003,2026-09-15,235,0,756,prophet-v2.0,2026-02-21 15:43:38.495505+00
5eda0239-860a-4498-bb90-226945a6e3ae,2026-02-21,SKU-001,2026-03-26,180,85,280,prophet-v2.0,2026-02-21 15:43:38.13395+00
5f1dc91f-2e38-4538-98f2-3e889ae64588,2026-02-21,SKU-003,2026-07-28,373,0,861,prophet-v2.0,2026-02-21 15:43:38.495505+00
5f303526-cb1f-4d4a-bf1d-19584a422738,2026-02-21,SKU-002,2026-03-03,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
5f466548-0e4f-4c05-abd9-6b1ba9dfa165,2026-02-21,SKU-003,2026-06-09,463,0,965,prophet-v2.0,2026-02-21 15:43:38.495505+00
5f684fff-0ce0-40c3-81e6-833aedb56785,2026-02-21,SKU-002,2026-07-24,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
5fc24d38-5120-49f7-b3cf-b217925604aa,2026-02-21,SKU-003,2026-06-28,433,0,961,prophet-v2.0,2026-02-21 15:43:38.495505+00
601733c8-5953-49c2-badd-af98767d28f5,2026-02-21,SKU-001,2026-08-22,176,82,275,prophet-v2.0,2026-02-21 15:43:38.13395+00
6035c540-5304-4796-afd5-768e7e472d06,2026-02-21,SKU-003,2026-12-07,0,0,509,prophet-v2.0,2026-02-21 15:43:38.659496+00
6094ed9f-795f-4810-a34c-822094309ecc,2026-02-21,SKU-003,2026-08-10,365,0,859,prophet-v2.0,2026-02-21 15:43:38.495505+00
60982a3e-3dc5-4c99-b75c-d47e06f6772f,2026-02-21,SKU-003,2026-09-26,174,0,680,prophet-v2.0,2026-02-21 15:43:38.495505+00
609f7ad0-110d-444b-a433-12da6e9a8158,2026-02-21,SKU-003,2026-09-11,269,0,797,prophet-v2.0,2026-02-21 15:43:38.495505+00
60b770ae-c6da-4ec3-a6da-019f61d0271e,2026-02-21,SKU-003,2026-09-12,262,0,764,prophet-v2.0,2026-02-21 15:43:38.495505+00
60d12360-23bb-4c01-9ab6-d3cec4eb4d8e,2026-02-21,SKU-003,2026-06-16,453,0,979,prophet-v2.0,2026-02-21 15:43:38.495505+00
60fb9f13-6010-478d-9f0d-4f73a390dbd9,2026-02-21,SKU-001,2026-08-12,183,82,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
6130cdf3-994d-41bf-b3d5-fbc60acb1e6c,2026-02-21,SKU-002,2026-01-12,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
6165c583-4ed8-4150-b7db-4250087d7c93,2026-02-21,SKU-001,2026-07-11,181,89,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
6174870f-d20e-48fe-aa79-7cd56e16ed07,2026-02-21,SKU-003,2026-11-23,20,0,568,prophet-v2.0,2026-02-21 15:43:38.659496+00
6174cc7c-404f-4efd-a7b8-dadd174d5b1c,2026-02-21,SKU-001,2026-03-24,182,84,279,prophet-v2.0,2026-02-21 15:43:38.13395+00
61baf731-3a4e-467e-939a-f3df2345eb06,2026-02-21,SKU-003,2026-08-01,379,0,931,prophet-v2.0,2026-02-21 15:43:38.495505+00
62379ded-8d95-4516-b9ea-bc4eeb13fea5,2026-02-21,SKU-001,2026-09-25,186,86,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
625c3bcc-5956-4cdc-87cf-80c0ec05c324,2026-02-21,SKU-001,2026-12-14,183,78,281,prophet-v2.0,2026-02-21 15:43:38.13395+00
6262556d-4048-4c02-af8d-665335785697,2026-02-21,SKU-003,2026-11-17,0,0,526,prophet-v2.0,2026-02-21 15:43:38.659496+00
62b666b3-09f4-4710-a233-74595dfec1f3,2026-02-21,SKU-001,2026-01-27,184,78,289,prophet-v2.0,2026-02-21 15:43:38.13395+00
6314e375-4f2c-439d-b558-49d4ba3bcd44,2026-02-21,SKU-001,2026-11-03,144,39,244,prophet-v2.0,2026-02-21 15:43:38.13395+00
632b3805-03e8-470d-a50e-16d1bf985a10,2026-02-21,SKU-002,2026-12-09,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
63891a51-e137-411f-9e83-991bc0e87813,2026-02-21,SKU-002,2026-08-30,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
639e82fc-a58f-40cf-a57f-fb63dad63df8,2026-02-21,SKU-003,2026-03-01,146,0,654,prophet-v2.0,2026-02-21 15:43:38.495505+00
63a97820-3a18-495b-972f-ddf9c594b461,2026-02-21,SKU-001,2026-09-03,188,92,288,prophet-v2.0,2026-02-21 15:43:38.13395+00
63bc6ce9-a2da-4c4d-aaca-d8cfb43351cf,2026-02-21,SKU-003,2026-02-25,352,0,859,prophet-v2.0,2026-02-21 15:43:38.495505+00
63df928c-c464-4bd2-b8e6-def700532841,2026-02-21,SKU-002,2026-09-13,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
63e10951-7a8c-4f4e-8fac-b508255d1eb1,2026-02-21,SKU-003,2026-11-06,5,0,499,prophet-v2.0,2026-02-21 15:43:38.659496+00
64614a64-9783-491e-8331-2755b8e44f08,2026-02-21,SKU-002,2026-10-09,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
64927ad7-efe2-4ace-9f41-1807e6441557,2026-02-21,SKU-002,2026-10-08,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6498df74-f788-49f0-9eb0-8b32d6045773,2026-02-21,SKU-003,2026-04-05,257,0,801,prophet-v2.0,2026-02-21 15:43:38.495505+00
64db009b-aa9f-47c7-ab99-5480557d7ae9,2026-02-21,SKU-001,2026-04-29,191,88,296,prophet-v2.0,2026-02-21 15:43:38.13395+00
64eadf2f-481a-4640-bad5-5c7800931f74,2026-02-21,SKU-002,2026-11-09,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6555a57a-7a8f-4498-aaf7-c914e3c40958,2026-02-21,SKU-001,2026-08-01,192,93,293,prophet-v2.0,2026-02-21 15:43:38.13395+00
658eed8a-643b-482d-b52c-c0cfd897f4ce,2026-02-21,SKU-003,2026-01-29,44,0,534,prophet-v2.0,2026-02-21 15:43:38.495505+00
65953e1c-4f56-4059-8727-692cd3ff70a6,2026-02-21,SKU-003,2026-10-14,210,0,791,prophet-v2.0,2026-02-21 15:43:38.659496+00
65acfc2e-29b8-463b-b1de-6e53d05ab417,2026-02-21,SKU-001,2026-12-10,212,109,310,prophet-v2.0,2026-02-21 15:43:38.13395+00
65bf23df-af0c-4f2c-979d-e6f59b89dfa2,2026-02-21,SKU-003,2026-02-10,352,0,849,prophet-v2.0,2026-02-21 15:43:38.495505+00
65fa4c0a-f8a8-412b-a558-0cebe8094ddc,2026-02-21,SKU-002,2026-06-25,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
66f1ba5a-6c12-4f12-86a5-e9be82233b86,2026-02-21,SKU-003,2026-12-03,5,0,491,prophet-v2.0,2026-02-21 15:43:38.659496+00
67071834-7669-4441-9820-f93592b632b4,2026-02-21,SKU-001,2026-09-08,195,97,292,prophet-v2.0,2026-02-21 15:43:38.13395+00
67abed1b-4136-4363-b383-e1b5e9fbb88f,2026-02-21,SKU-001,2026-04-30,191,100,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
68240788-7053-4213-ab6d-f7c8c8479a5f,2026-02-21,SKU-003,2026-06-04,471,0,936,prophet-v2.0,2026-02-21 15:43:38.495505+00
6825d0c3-42e7-4109-8644-2ea3c3f85982,2026-02-21,SKU-003,2026-01-01,36,0,555,prophet-v2.0,2026-02-21 15:43:38.495505+00
6842e249-affe-465d-b055-a3295e664036,2026-02-21,SKU-003,2026-07-18,434,0,972,prophet-v2.0,2026-02-21 15:43:38.495505+00
690ad12c-f577-41a1-af6c-ef02e43194c7,2026-02-21,SKU-001,2026-08-30,190,92,295,prophet-v2.0,2026-02-21 15:43:38.13395+00
6943c9c5-2bd4-44c4-90e2-bc8078760cd1,2026-02-21,SKU-001,2026-11-04,148,46,248,prophet-v2.0,2026-02-21 15:43:38.13395+00
69863936-5633-46e0-a76f-42cae05f6e39,2026-02-21,SKU-003,2026-01-12,0,0,504,prophet-v2.0,2026-02-21 15:43:38.495505+00
69cd2df7-d317-45f0-995f-664ba7b0acbd,2026-02-21,SKU-002,2026-02-03,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
69d90166-1b7b-40a2-a793-e2c7d2b70e3d,2026-02-21,SKU-002,2026-09-29,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6a394b40-49d0-4071-a3ab-0cf771c11858,2026-02-21,SKU-003,2026-03-07,88,0,562,prophet-v2.0,2026-02-21 15:43:38.495505+00
6a6440f4-0d08-452a-b521-c02c241f6d75,2026-02-21,SKU-003,2026-05-15,383,0,909,prophet-v2.0,2026-02-21 15:43:38.495505+00
6a96b2ed-076c-4f88-8889-42e6ac6e0552,2026-02-21,SKU-001,2026-12-23,148,36,249,prophet-v2.0,2026-02-21 15:43:38.13395+00
6a96d0b0-35a0-48f5-ad9c-f77b9224af2b,2026-02-21,SKU-001,2026-05-13,188,89,286,prophet-v2.0,2026-02-21 15:43:38.13395+00
6aa4e3c4-973d-4b20-ba83-187e5f6822ea,2026-02-21,SKU-002,2026-07-01,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
6aab3c43-d243-4c23-9b49-bbb5e9e2e791,2026-02-21,SKU-002,2026-05-18,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6accff55-e2ef-469b-8984-543a779dfc54,2026-02-21,SKU-003,2026-12-10,0,0,458,prophet-v2.0,2026-02-21 15:43:38.659496+00
6b3540a0-e00c-4c4b-982c-1b0e853a045b,2026-02-21,SKU-003,2026-06-05,475,0,981,prophet-v2.0,2026-02-21 15:43:38.495505+00
6b73e789-6d61-4e52-adb9-4d905aa58ad3,2026-02-21,SKU-001,2026-10-19,204,104,305,prophet-v2.0,2026-02-21 15:43:38.13395+00
6b92f430-631f-4be7-95d6-1dd456ddd291,2026-02-21,SKU-003,2026-10-05,115,0,633,prophet-v2.0,2026-02-21 15:43:38.495505+00
6bed2c79-fc6f-4ec0-9cf7-bd3eb4a91765,2026-02-21,SKU-001,2026-12-05,276,162,370,prophet-v2.0,2026-02-21 15:43:38.13395+00
6c79dcac-6554-4fb9-8738-ddf799369c97,2026-02-21,SKU-003,2026-12-22,0,0,450,prophet-v2.0,2026-02-21 15:43:38.659496+00
6c9574aa-bb9c-45a2-ac55-a345b54347ca,2026-02-21,SKU-002,2026-10-23,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6ca9e3e8-aac0-4941-a12c-cfafa655d84e,2026-02-21,SKU-002,2026-07-31,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6ccb9bff-2dfd-4223-bed6-a50af5439ec3,2026-02-21,SKU-002,2026-05-02,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
6cd93c28-579b-4851-935a-a40a872d0b9e,2026-02-21,SKU-003,2026-03-23,224,0,762,prophet-v2.0,2026-02-21 15:43:38.495505+00
6cdbd893-dc8c-4669-9bcf-b2973901c3ce,2026-02-21,SKU-003,2026-04-10,278,0,814,prophet-v2.0,2026-02-21 15:43:38.495505+00
6ce9b128-d4ec-4433-81e0-1169d209363d,2026-02-21,SKU-001,2026-07-19,178,81,282,prophet-v2.0,2026-02-21 15:43:38.13395+00
6d797afb-a1bc-45c3-9ef9-3e314ceaae7f,2026-02-21,SKU-003,2026-08-20,344,0,919,prophet-v2.0,2026-02-21 15:43:38.495505+00
6d7b7275-dde7-413d-bb5d-7f2a349fb436,2026-02-21,SKU-002,2026-05-31,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
6dfb1ee7-bafa-4314-b29c-a91142cb4c41,2026-02-21,SKU-001,2026-04-25,198,98,300,prophet-v2.0,2026-02-21 15:43:38.13395+00
6e12097b-fe13-48d9-a8a7-99619fb3faa1,2026-02-21,SKU-001,2026-07-22,169,65,266,prophet-v2.0,2026-02-21 15:43:38.13395+00
6ea99440-0d60-4537-9e0d-9d84a842e593,2026-02-21,SKU-001,2026-07-02,193,92,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
6eb3afdf-d02e-46dd-978e-f2abd8247feb,2026-02-21,SKU-001,2026-02-10,200,99,306,prophet-v2.0,2026-02-21 15:43:38.13395+00
6ecb0efd-0917-4cf0-a866-010153c3d5e5,2026-02-21,SKU-002,2026-05-25,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6edd9b6e-22e7-417b-814d-4527c6d22e60,2026-02-21,SKU-003,2026-06-10,574,42,1075,prophet-v2.0,2026-02-21 15:43:38.495505+00
6eff45f2-e421-460f-8554-1192cc345375,2026-02-21,SKU-002,2026-07-20,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
6f50fd4f-14cd-4055-ae96-4688829a0052,2026-02-21,SKU-001,2026-09-22,180,81,289,prophet-v2.0,2026-02-21 15:43:38.13395+00
6f7852de-1cfa-4669-9c86-1ee22919b852,2026-02-21,SKU-003,2026-08-12,462,0,960,prophet-v2.0,2026-02-21 15:43:38.495505+00
6f85e082-7b87-4fc2-8731-6310d3c39b1b,2026-02-21,SKU-001,2026-04-22,191,88,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
6faa7155-2c7a-49d6-848f-748c351b9a42,2026-02-21,SKU-001,2026-12-12,197,97,294,prophet-v2.0,2026-02-21 15:43:38.13395+00
6faa8653-330a-4816-b479-21bf7529692b,2026-02-21,SKU-001,2026-12-11,208,108,306,prophet-v2.0,2026-02-21 15:43:38.13395+00
6fedbe8e-c5d8-4df4-8c74-31eec9d6dc50,2026-02-21,SKU-003,2026-10-31,44,0,583,prophet-v2.0,2026-02-21 15:43:38.659496+00
70215619-194b-45d1-a72a-d6a7c14941ed,2026-02-21,SKU-003,2026-03-06,99,0,604,prophet-v2.0,2026-02-21 15:43:38.495505+00
703c7e91-f8d7-4ab1-a60f-1ae5c3cd7903,2026-02-21,SKU-003,2026-12-01,0,0,558,prophet-v2.0,2026-02-21 15:43:38.659496+00
70489e55-c3f2-4c5c-9e8f-5149768e2b7f,2026-02-21,SKU-002,2026-01-20,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
704c488d-9957-43ca-a925-680c10ef56de,2026-02-21,SKU-002,2026-09-19,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
70d769fe-d80c-486c-9841-385b65615351,2026-02-21,SKU-003,2026-11-01,14,0,539,prophet-v2.0,2026-02-21 15:43:38.659496+00
71115ae8-4072-4385-854c-13948190321f,2026-02-21,SKU-001,2026-10-08,203,96,308,prophet-v2.0,2026-02-21 15:43:38.13395+00
7158096b-43c1-4f25-8757-da581d262632,2026-02-21,SKU-001,2026-12-03,293,187,397,prophet-v2.0,2026-02-21 15:43:38.13395+00
7203ec46-6396-4379-aed9-a36fbb172923,2026-02-21,SKU-002,2026-08-16,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
722f2ddd-4858-4127-961a-40544d5f8419,2026-02-21,SKU-002,2026-04-06,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
7309859c-5c79-41ec-b528-5c8878455c7a,2026-02-21,SKU-001,2026-02-17,191,90,291,prophet-v2.0,2026-02-21 15:43:38.13395+00
736aa040-c1c8-47a3-b611-b0824bc58644,2026-02-21,SKU-002,2026-07-03,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
73759d28-0338-46ca-8f45-bd0f822cb0b2,2026-02-21,SKU-001,2026-11-11,203,97,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
73ab1bc7-6c6e-46fb-ab77-fe0f57c4f3f9,2026-02-21,SKU-001,2026-12-25,189,92,290,prophet-v2.0,2026-02-21 15:43:38.13395+00
73e525e6-92a3-40db-9dd9-2f9697ae6065,2026-02-21,SKU-001,2026-07-30,183,80,283,prophet-v2.0,2026-02-21 15:43:38.13395+00
73ff99e5-9000-4981-ac23-61a5f0523709,2026-02-21,SKU-002,2026-09-09,0,0,2,prophet-v2.0,2026-02-21 15:43:38.495505+00
74171832-efaa-418f-b7ad-e47c4a1222df,2026-02-21,SKU-002,2026-11-28,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
741f5418-b88b-4b10-b604-8498d8e2706b,2026-02-21,SKU-003,2026-12-20,0,0,401,prophet-v2.0,2026-02-21 15:43:38.659496+00
74332432-da9b-4104-9768-b1d7e8ab10bc,2026-02-21,SKU-002,2026-04-14,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
74fdbc81-a727-4ec8-93b0-7d315f30c273,2026-02-21,SKU-003,2026-11-25,124,0,632,prophet-v2.0,2026-02-21 15:43:38.659496+00
7533c220-19c8-4072-b0ed-85b35fdd84b8,2026-02-21,SKU-001,2026-07-10,185,80,286,prophet-v2.0,2026-02-21 15:43:38.13395+00
75425125-e14f-486a-abd3-a2116a342619,2026-02-21,SKU-003,2026-06-15,466,0,1005,prophet-v2.0,2026-02-21 15:43:38.495505+00
757b77cd-72c3-4134-a69c-c70a90529b4f,2026-02-21,SKU-001,2026-07-26,186,89,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
75876363-724c-4655-9b78-3a3df847dcb3,2026-02-21,SKU-003,2026-04-12,254,0,804,prophet-v2.0,2026-02-21 15:43:38.495505+00
75c69ea1-2228-4a92-bd7f-edc38aea87c4,2026-02-21,SKU-002,2026-09-07,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
75e8a601-6519-4928-93ec-da1142518b6a,2026-02-21,SKU-002,2026-03-13,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
75f4b3a0-79cb-483a-93f1-d978f66f1b9e,2026-02-21,SKU-002,2026-01-06,0,0,2,prophet-v2.0,2026-02-21 15:43:38.13395+00
761b2628-b28b-48a0-9dca-1013581817ba,2026-02-21,SKU-002,2026-10-18,1,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
7653643f-54dc-4129-b83d-7a2f530470ce,2026-02-21,SKU-002,2026-03-04,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
768e16c5-1fc4-4ab4-8858-c8c0ec0540dd,2026-02-21,SKU-003,2026-09-19,228,0,731,prophet-v2.0,2026-02-21 15:43:38.495505+00
76d5089c-571b-4c14-acaf-f8a2bcdd5fc6,2026-02-21,SKU-001,2026-08-03,198,96,298,prophet-v2.0,2026-02-21 15:43:38.13395+00
76d7787f-245a-45ca-b253-9ead8640d150,2026-02-21,SKU-002,2026-04-23,0,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
77d39db9-ee7e-4c79-a64b-c1c04711b37c,2026-02-21,SKU-001,2026-11-02,153,53,261,prophet-v2.0,2026-02-21 15:43:38.13395+00
781151ff-e816-4ef3-93f3-dca71669867b,2026-02-21,SKU-003,2026-07-20,419,0,925,prophet-v2.0,2026-02-21 15:43:38.495505+00
781e5ee0-f1cc-4b47-b0a5-a3750e099ca6,2026-02-21,SKU-002,2026-08-19,0,0,3,prophet-v2.0,2026-02-21 15:43:38.495505+00
78403aea-6c64-4cc1-97f3-1f2955a80c54,2026-02-21,SKU-002,2025-12-29,1,0,3,prophet-v2.0,2026-02-21 15:43:38.13395+00
784ba209-cf55-42e1-95d1-c82be38b1f70,2026-02-21,SKU-001,2026-03-25,181,78,284,prophet-v2.0,2026-02-21 15:43:38.13395+00
785dda7c-dafc-44f1-a29f-327946eafc06,2026-02-21,SKU-003,2026-07-19,407,0,950,prophet-v2.0,2026-02-21 15:43:38.495505+00
7875b1b4-27f1-4f23-a437-9dfbc7af49da,2026-02-21,SKU-001,2026-11-20,312,218,407,prophet-v2.0,2026-02-21 15:43:38.13395+00
78a63fbf-5a5c-443b-b1f4-1f7c3d294b71,2026-02-21,SKU-003,2026-05-19,364,0,898,prophet-v2.0,2026-02-21 15:43:38.495505+00
78ac34a5-dc53-4346-9782-e51ec1ffb468,2026-02-21,SKU-003,2026-08-28,307,0,800,prophet-v2.0,2026-02-21 15:43:38.495505+00
78df2e04-69bd-49e1-bf21-99c4bc7eca66,2026-02-21,SKU-003,2026-12-23,42,0,574,prophet-v2.0,2026-02-21 15:43:38.659496+00
79022391-738c-475a-8fe7-fc1184a0191d,2026-02-21,SKU-001,2026-09-18,194,90,288,prophet-v2.0,2026-02-21 15:43:38.13395+00
792b1dcf-bbab-47e5-b95f-1016680a61e2,2026-02-21,SKU-003,2026-09-28,153,0,648,prophet-v2.0,2026-02-21 15:43:38.495505+00
795782ec-3afa-4a70-acc3-789af4a4c3b6,2026-02-21,SKU-001,2026-02-15,206,97,311,prophet-v2.0,2026-02-21 15:43:38.13395+00
